DATE,TIME,BOROUGH,ZIP CODE,LATITUDE,LONGITUDE,LOCATION,ON STREET NAME,CROSS STREET NAME,OFF STREET NAME,NUMBER OF PERSONS INJURED,NUMBER OF PERSONS KILLED,NUMBER OF PEDESTRIANS INJURED,NUMBER OF PEDESTRIANS KILLED,NUMBER OF CYCLIST INJURED,NUMBER OF CYCLIST KILLED,NUMBER OF MOTORIST INJURED,NUMBER OF MOTORIST KILLED,CONTRIBUTING FACTOR VEHICLE 1,CONTRIBUTING FACTOR VEHICLE 2,CONTRIBUTING FACTOR VEHICLE 3,CONTRIBUTING FACTOR VEHICLE 4,CONTRIBUTING FACTOR VEHICLE 5,UNIQUE KEY,VEHICLE TYPE CODE 1,VEHICLE TYPE CODE 2,VEHICLE TYPE CODE 3,VEHICLE TYPE CODE 4,VEHICLE TYPE CODE 5
2019-04-07,16:30,QUEENS,11105,40.7778,-73.91308,"(40.7778, -73.91308)",DITMARS BOULEVARD               ,27 STREET,,1,0,0,0,0,0,1,0,Driver Inattention/Distraction,Unspecified,,,,4110763,Sedan,Station Wagon/Sport Utility Vehicle,,,
2019-04-07,16:30,QUEENS,11432,40.707714,-73.802795,"(40.707714, -73.802795)",HILLSIDE AVENUE                 ,PARSONS BOULEVARD,,1,0,0,0,0,0,1,0,Unspecified,Unspecified,,,,4110266,Sedan,Sedan,,,
2019-04-07,16:34,BROOKLYN,11231,40.67626,-74.01418,"(40.67626, -74.01418)",VAN BRUNT STREET                ,COFFEY STREET,,0,0,0,0,0,0,0,0,Traffic Control Disregarded,Unspecified,,,,4110342,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,
2019-04-07,16:34,QUEENS,11420,40.674507,-73.82162,"(40.674507, -73.82162)",117 STREET                      ,SUTTER AVENUE,,1,0,0,0,0,0,1,0,Failure to Yield Right-of-Way,Unspecified,,,,4110915,Sedan,Sedan,,,
2019-04-07,16:40,BROOKLYN,11204,40.62945,-73.979866,"(40.62945, -73.979866)",47 STREET                       ,18 AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,4112670,Station Wagon/Sport Utility Vehicle,Sedan,,,
2019-04-07,16:45,QUEENS,11365,40.739708,-73.7753,"(40.739708, -73.7753)",67 AVENUE                       ,199 STREET,,0,0,0,0,0,0,0,0,Unspecified,,,,,4111157,Sedan,,,,
2019-04-07,16:45,,,,,,30 AVENUE                       ,BROOKLYN QUEENS EXPRESSWAY W/B,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,4111388,TRAIL,Sedan,,,
2019-04-07,16:45,BROOKLYN,11206,40.70321,-73.94626,"(40.70321, -73.94626)",BROADWAY                        ,MOORE STREET,,1,0,0,0,1,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,4110814,Bike,Station Wagon/Sport Utility Vehicle,,,
2019-04-07,16:45,,,40.711166,-73.9489,"(40.711166, -73.9489)",GRAND STREET                    ,,,1,0,0,0,1,0,0,0,View Obstructed/Limited,Unsafe Speed,,,,4110677,Sedan,Bike,,,
2019-04-07,16:45,,,40.75548,-73.74173,"(40.75548, -73.74173)",LONG ISLAND EXPRESSWAY          ,,,2,0,0,0,0,0,2,0,Driver Inattention/Distraction,Unspecified,Unspecified,,,4110581,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,
2019-04-07,16:49,QUEENS,11101,40.73764,-73.93502,"(40.73764, -73.93502)",LONG ISLAND EXPRESSWAY          ,VANDAM STREET,,0,0,0,0,0,0,0,0,Unspecified,,,,,4110432,Station Wagon/Sport Utility Vehicle,,,,
2019-04-07,16:50,,,40.829327,-73.84741,"(40.829327, -73.84741)",CROSS BRONX EXPY                ,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4111268,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,
2019-04-07,16:50,BROOKLYN,11230,40.62237,-73.96473,"(40.62237, -73.96473)",CONEY ISLAND AVENUE             ,AVENUE K,,1,0,1,0,0,0,0,0,Unspecified,,,,,4112757,Motorcycle,,,,
2019-04-07,16:50,,,40.806973,-73.937645,"(40.806973, -73.937645)",EAST 128 STREET                 ,,,1,0,0,0,0,0,1,0,Unspecified,Unspecified,,,,4110852,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,
2019-04-07,16:57,MANHATTAN,10011,40.73552,-73.99399,"(40.73552, -73.99399)",,,74        5 AVENUE                      ,1,0,0,0,1,0,0,0,Backing Unsafely,Driver Inattention/Distraction,,,,4111103,Station Wagon/Sport Utility Vehicle,Bike,,,
2019-04-07,17:00,QUEENS,11368,40.748154,-73.85403,"(40.748154, -73.85403)",111 STREET                      ,46 AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,,,,,4110323,Sedan,,,,
2019-04-07,17:04,,,40.695583,-73.92078,"(40.695583, -73.92078)",BLEECKER STREET                 ,,,2,0,0,0,0,0,2,0,Unspecified,,,,,4112141,Sedan,,,,
2019-04-07,17:08,,,40.83489,-73.8663,"(40.83489, -73.8663)",CROSS BRONX EXPY                ,,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,4110533,Sedan,Station Wagon/Sport Utility Vehicle,,,
2019-04-07,17:10,MANHATTAN,10075,40.775,-73.9631,"(40.775, -73.9631)",EAST 77 STREET                  ,MADISON AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,Unspecified,,,4110413,Sedan,Station Wagon/Sport Utility Vehicle,Motorcycle,,
2019-04-07,17:10,QUEENS,11105,40.77386,-73.90749,"(40.77386, -73.90749)",DITMARS BOULEVARD               ,37 STREET,,1,0,1,0,0,0,0,0,Backing Unsafely,,,,,4111393,Sedan,,,,
2019-04-07,17:15,,,40.744892,-73.77022,"(40.744892, -73.77022)",LONG ISLAND EXPRESSWAY          ,,,1,0,0,0,0,0,1,0,Unspecified,,,,,4110565,Motorcycle,,,,
2019-04-07,17:20,BROOKLYN,11233,40.671455,-73.91418,"(40.671455, -73.91418)",PARK PLACE                      ,BOYLAND STREET,,1,0,0,0,0,0,1,0,Driver Inattention/Distraction,Unspecified,,,,4110592,Station Wagon/Sport Utility Vehicle,Sedan,,,
2019-04-07,17:25,BROOKLYN,11235,40.583652,-73.94356,"(40.583652, -73.94356)",EMMONS AVENUE                   ,BEDFORD AVENUE,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,4110811,PK,Sedan,,,
2019-04-07,17:25,QUEENS,11355,,,,,,131-04    MERIDIAN ROAD                 ,0,0,0,0,0,0,0,0,Passing or Lane Usage Improper,Unspecified,,,,4111067,Taxi,Bus,,,
2019-04-07,17:25,QUEENS,11373,40.738117,-73.87357,"(40.738117, -73.87357)",53 AVENUE                       ,90 STREET,,1,0,0,0,0,0,1,0,Driver Inattention/Distraction,Unspecified,,,,4111165,Sedan,Station Wagon/Sport Utility Vehicle,,,
2019-04-07,17:29,MANHATTAN,10032,40.840813,-73.93918,"(40.840813, -73.93918)",,,560       WEST 168 STREET               ,0,0,0,0,0,0,0,0,Backing Unsafely,Following Too Closely,,,,4110543,Station Wagon/Sport Utility Vehicle,Taxi,,,
2019-04-07,17:29,QUEENS,11370,40.76635,-73.88756,"(40.76635, -73.88756)",82 STREET                       ,23 AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,4110446,Taxi,Station Wagon/Sport Utility Vehicle,,,
2019-04-07,17:30,,,40.785675,-73.78161,"(40.785675, -73.78161)",212 STREET                      ,,,0,0,0,0,0,0,0,0,Backing Unsafely,Unspecified,Unspecified,Unspecified,,4110379,Sedan,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,Sedan,
2019-04-07,17:30,,,40.658295,-73.93109,"(40.658295, -73.93109)",UTICA AVENUE                    ,,,1,0,0,0,0,0,1,0,Driver Inattention/Distraction,Unspecified,,,,4110365,Sedan,Sedan,,,
2019-04-07,17:31,BRONX,10458,,,,DECATUR AVENUE                  ,EAST BEDFORD PARK BOULEVARD,,1,0,0,0,0,0,1,0,Passenger Distraction,Unspecified,,,,4111435,Sedan,Sedan,,,
2019-04-07,17:40,BROOKLYN,11203,40.649277,-73.94361,"(40.649277, -73.94361)",SNYDER AVENUE                   ,BROOKLYN AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,4110436,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,
2019-04-07,17:40,BROOKLYN,11222,40.720142,-73.95038,"(40.720142, -73.95038)",,,776       LORIMER STREET                ,0,0,0,0,0,0,0,0,Passing or Lane Usage Improper,Unspecified,,,,4110586,Sedan,Taxi,,,
2019-04-07,17:40,,,40.699833,-73.93697,"(40.699833, -73.93697)",BEAVER STREET                   ,,,0,0,0,0,0,0,0,0,Passing or Lane Usage Improper,Unspecified,,,,4110492,Pick-up Truck,Sedan,,,
2019-04-07,17:43,,,40.741447,-73.84603,"(40.741447, -73.84603)",GRAND CENTRAL PKWY              ,,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,4111262,Sedan,Sedan,,,
2019-04-07,17:45,MANHATTAN,10065,40.762486,-73.96298,"(40.762486, -73.96298)",EAST 62 STREET                  ,2 AVENUE,,0,0,0,0,0,0,0,0,Other Vehicular,Other Vehicular,,,,4111449,Station Wagon/Sport Utility Vehicle,Sedan,,,
2019-04-07,17:45,QUEENS,11412,40.687477,-73.75834,"(40.687477, -73.75834)",LUCAS STREET                    ,120 AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,4112115,Sedan,Box Truck,,,
2019-04-07,17:50,BRONX,10451,40.823376,-73.90912,"(40.823376, -73.90912)",3 AVENUE                        ,EAST 162 STREET,,0,0,0,0,0,0,0,0,Unsafe Lane Changing,Other Vehicular,,,,4110847,Sedan,Station Wagon/Sport Utility Vehicle,,,
2019-04-07,17:55,BROOKLYN,11213,40.673054,-73.9436,"(40.673054, -73.9436)",,,1018      PARK PLACE                    ,1,0,0,0,1,0,0,0,Unspecified,Unspecified,,,,4111298,Station Wagon/Sport Utility Vehicle,Bike,,,
2019-04-07,17:58,BROOKLYN,11207,40.67689,-73.900055,"(40.67689, -73.900055)",FULTON STREET                   ,ALABAMA AVENUE,,2,0,0,0,0,0,2,0,Reaction to Uninvolved Vehicle,Unspecified,,,,4110599,Sedan,Sedan,,,
2019-04-07,18:00,BRONX,10466,40.898273,-73.8505,"(40.898273, -73.8505)",NEREID AVENUE                   ,WICKHAM AVENUE,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,4110861,Sedan,Sedan,,,
2019-04-07,18:00,BROOKLYN,11236,40.645027,-73.91998,"(40.645027, -73.91998)",RALPH AVENUE                    ,CLARENDON ROAD,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,4110389,Sedan,Box Truck,,,
2019-04-07,18:00,MANHATTAN,10036,40.76015,-73.9988,"(40.76015, -73.9988)",11 AVENUE                       ,WEST 41 STREET,,0,0,0,0,0,0,0,0,Passing Too Closely,Unspecified,,,,4110970,Sedan,Box Truck,,,
2019-04-07,18:00,QUEENS,11356,40.781693,-73.839615,"(40.781693, -73.839615)",20 AVENUE                       ,129 STREET,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,4110373,Station Wagon/Sport Utility Vehicle,Sedan,,,
2019-04-07,18:00,QUEENS,11377,40.740784,-73.89893,"(40.740784, -73.89893)",BROOKLYN QUEENS EXPRESSWAY      ,QUEENS BOULEVARD,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,Unspecified,,,4110577,Sedan,Station Wagon/Sport Utility Vehicle,Sedan,,
2019-04-07,18:00,,,40.86235,-73.894066,"(40.86235, -73.894066)",EAST KINGSBRIDGE ROAD           ,EAST FORDHAM ROAD,,0,0,0,0,0,0,0,0,Backing Unsafely,Unspecified,,,,4111436,Sedan,Sedan,,,
2019-04-07,18:00,,,40.761204,-73.75539,"(40.761204, -73.75539)",CROSS ISLAND PARKWAY            ,,,2,0,0,0,0,0,2,0,Driver Inattention/Distraction,Unspecified,Unspecified,,,4110447,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,Sedan,,
2019-04-07,18:05,BRONX,10467,40.879055,-73.87439,"(40.879055, -73.87439)",PERRY AVENUE                    ,EAST GUN HILL ROAD,,0,0,0,0,0,0,0,0,Unsafe Lane Changing,Unspecified,,,,4111444,Sedan,Station Wagon/Sport Utility Vehicle,,,
2019-04-07,18:06,BRONX,10467,40.85991,-73.86464,"(40.85991, -73.86464)",,,2305      WALLACE AVENUE                ,0,0,0,0,0,0,0,0,Other Vehicular,,,,,4112568,Station Wagon/Sport Utility Vehicle,,,,
2019-04-07,18:07,MANHATTAN,10036,40.75898,-73.99595,"(40.75898, -73.99595)",10 AVENUE                       ,WEST 41 STREET,,0,0,0,0,0,0,0,0,Passing Too Closely,Unspecified,,,,4110949,Flat Bed,Sedan,,,
2019-04-07,18:13,BROOKLYN,11234,40.625565,-73.9179,"(40.625565, -73.9179)",,,2132      RALPH AVENUE                  ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,4110457,Sedan,Station Wagon/Sport Utility Vehicle,,,
2019-04-07,18:13,,,40.76708,-73.76942,"(40.76708, -73.76942)",38 AVENUE                       ,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4110550,Sedan,Station Wagon/Sport Utility Vehicle,,,
2019-04-07,18:13,,,40.689228,-73.957,"(40.689228, -73.957)",LAFAYETTE AVENUE                ,FRANKLIN AVENUE,,0,0,0,0,0,0,0,0,Lane Marking Improper/Inadequate,Reaction to Uninvolved Vehicle,,,,4110994,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,
2019-04-07,18:15,BROOKLYN,11210,40.636803,-73.939415,"(40.636803, -73.939415)",FARRAGUT ROAD                   ,EAST 39 STREET,,1,0,0,0,0,0,1,0,Failure to Yield Right-of-Way,Unspecified,Unspecified,,,4110414,Sedan,Sedan,Sedan,,
2019-04-07,18:20,BROOKLYN,11211,40.70745,-73.9551,"(40.70745, -73.9551)",,,367       BROADWAY                      ,1,0,0,0,1,0,0,0,Passing or Lane Usage Improper,Unspecified,,,,4110684,Bike,Sedan,,,
2019-04-07,18:23,,,40.663902,-73.93993,"(40.663902, -73.93993)",ALBANY AVENUE                   ,,,0,0,0,0,0,0,0,0,Driver Inexperience,Unspecified,,,,4110497,Station Wagon/Sport Utility Vehicle,Sedan,,,
2019-04-07,18:27,,,40.74457,-73.731575,"(40.74457, -73.731575)",GRAND CENTRAL PKWY              ,,,1,0,0,0,0,0,1,0,Following Too Closely,Unspecified,,,,4110551,Sedan,Station Wagon/Sport Utility Vehicle,,,
2019-04-07,18:43,QUEENS,11421,40.689953,-73.85456,"(40.689953, -73.85456)",,,89-30     89 STREET                     ,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4110695,Sedan,,,,
2019-04-07,18:45,BROOKLYN,11249,40.699924,-73.96171,"(40.699924, -73.96171)",KENT AVENUE                     ,PENN STREET,,0,0,0,0,0,0,0,0,Turning Improperly,Unspecified,,,,4110519,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,
2019-04-07,18:45,,,40.62797,-73.95806,"(40.62797, -73.95806)",AVENUE I                        ,,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,4110424,Station Wagon/Sport Utility Vehicle,Sedan,,,
2019-04-07,18:47,,,40.695965,-73.96642,"(40.695965, -73.96642)",PARK AVENUE                     ,,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,4110425,Sedan,Motorcycle,,,
2019-04-07,18:50,QUEENS,11370,40.759525,-73.883255,"(40.759525, -73.883255)",85 STREET                       ,31 AVENUE,,1,0,0,0,1,0,0,0,Failure to Yield Right-of-Way,Driver Inattention/Distraction,,,,4110458,Station Wagon/Sport Utility Vehicle,Bike,,,
2019-04-07,18:50,STATEN ISLAND,10308,40.554256,-74.15583,"(40.554256, -74.15583)",COLON AVENUE                    ,GENESEE AVENUE,,1,0,0,0,0,0,1,0,Driver Inattention/Distraction,,,,,4110660,Station Wagon/Sport Utility Vehicle,,,,
2019-04-07,18:57,,,,,,west 118 street                 ,broadway,,0,0,0,0,0,0,0,0,Alcohol Involvement,Unspecified,Unspecified,,,4110860,Convertible,Bus,Sedan,,
2019-04-07,19:04,BROOKLYN,11223,40.598133,-73.96282,"(40.598133, -73.96282)",,,813       AVENUE U                      ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,4110799,Sedan,Sedan,,,
2019-04-07,19:10,MANHATTAN,10038,40.70819,-74.003265,"(40.70819, -74.003265)",,,288       PEARL STREET                  ,0,0,0,0,0,0,0,0,Other Vehicular,,,,,4111011,Tow Truck,,,,
2019-04-07,19:10,,,40.843765,-73.88546,"(40.843765, -73.88546)",SOUTHERN BOULEVARD              ,,,0,0,0,0,0,0,0,0,Turning Improperly,Following Too Closely,,,,4110878,Sedan,Sedan,,,
2019-04-07,19:10,QUEENS,11423,40.713436,-73.76119,"(40.713436, -73.76119)",JAMAICA AVENUE                  ,CARPENTER AVENUE,,3,0,0,0,0,0,3,0,Unsafe Speed,Failure to Yield Right-of-Way,,,,4111615,Sedan,Sedan,,,
2019-04-07,19:12,BRONX,10453,40.85482,-73.9112,"(40.85482, -73.9112)",UNIVERSITY AVENUE               ,WEST 179 STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,4111175,Sedan,Station Wagon/Sport Utility Vehicle,,,
2019-04-07,19:15,BRONX,10452,40.841877,-73.91796,"(40.841877, -73.91796)",MACOMBS ROAD                    ,INWOOD AVENUE,,0,0,0,0,0,0,0,0,Aggressive Driving/Road Rage,Unspecified,,,,4110894,Sedan,Sedan,,,
2019-04-07,19:15,,,40.748432,-73.982475,"(40.748432, -73.982475)",EAST 35 STREET                  ,,,0,0,0,0,0,0,0,0,Turning Improperly,Unspecified,,,,4110421,Tractor Truck Diesel,Sedan,,,
2019-04-07,19:20,MANHATTAN,10001,40.75326,-74.00383,"(40.75326, -74.00383)",11 AVENUE                       ,WEST 30 STREET,,1,0,0,0,0,0,1,0,Following Too Closely,Unspecified,,,,4110956,Sedan,Taxi,,,
2019-04-07,19:27,QUEENS,11373,40.741493,-73.87503,"(40.741493, -73.87503)",CORONA AVENUE                   ,90 STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,4111068,Station Wagon/Sport Utility Vehicle,Sedan,,,
2019-04-07,19:30,,,40.7968,-73.929375,"(40.7968, -73.929375)",FDR DRIVE                       ,,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,4110856,,,,,
2019-04-07,19:37,BRONX,10457,40.84124,-73.91039,"(40.84124, -73.91039)",,,1534      SELWYN AVENUE                 ,0,0,0,0,0,0,0,0,Backing Unsafely,Unspecified,,,,4110895,Station Wagon/Sport Utility Vehicle,Sedan,,,
2019-04-07,19:40,BRONX,10460,40.839806,-73.88113,"(40.839806, -73.88113)",,,1922      BOSTON ROAD                   ,0,0,0,0,0,0,0,0,Passing or Lane Usage Improper,Failure to Keep Right,,,,4110885,Sedan,Sedan,,,
2019-04-07,19:43,,,40.846565,-73.92589,"(40.846565, -73.92589)",MAJOR DEEGAN EXPRESSWAY         ,,,1,0,0,0,0,0,1,0,Unspecified,Unspecified,,,,4111178,Station Wagon/Sport Utility Vehicle,Sedan,,,
2019-04-07,19:45,QUEENS,11428,40.7185,-73.73531,"(40.7185, -73.73531)",JAMAICA AVENUE                  ,SPRINGFIELD BOULEVARD,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,4111042,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,
2019-04-07,19:46,QUEENS,11378,,,,43 STREET                       ,QUEENS MIDTOWN EXPRESSWAY,,1,0,0,0,0,0,1,0,Driver Inattention/Distraction,Unspecified,,,,4111276,Sedan,Station Wagon/Sport Utility Vehicle,,,
2019-04-07,19:51,,,40.762737,-73.83951,"(40.762737, -73.83951)",VAN WYCK EXPWY                  ,,,0,0,0,0,0,0,0,0,Unsafe Lane Changing,Unspecified,,,,4111073,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,
2019-04-07,19:52,MANHATTAN,10036,40.760822,-73.99832,"(40.760822, -73.99832)",11 AVENUE                       ,WEST 42 STREET,,0,0,0,0,0,0,0,0,Passing Too Closely,Passing Too Closely,,,,4110968,Station Wagon/Sport Utility Vehicle,Sedan,,,
2019-04-07,19:55,BROOKLYN,11213,40.677757,-73.93545,"(40.677757, -73.93545)",,,1589      ATLANTIC AVENUE               ,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4111631,Station Wagon/Sport Utility Vehicle,Open Body,,,
2019-04-07,1:00,MANHATTAN,10036,40.759205,-73.98464,"(40.759205, -73.98464)",WEST 47 STREET                  ,7 AVENUE,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,4111463,Station Wagon/Sport Utility Vehicle,Sedan,,,
2019-04-07,1:00,QUEENS,11101,40.748367,-73.93893,"(40.748367, -73.93893)",ORCHARD STREET                  ,JACKSON AVENUE,,0,0,0,0,0,0,0,0,Unspecified,,,,,4111069,Sedan,,,,
2019-04-07,1:00,,,40.675385,-73.95337,"(40.675385, -73.95337)",SAINT MARKS AVENUE              ,,,0,0,0,0,0,0,0,0,Alcohol Involvement,Unspecified,,,,4109984,Sedan,Sedan,,,
2019-04-07,1:05,BROOKLYN,11226,40.640945,-73.94852,"(40.640945, -73.94852)",NOSTRAND AVENUE                 ,AVENUE D,,0,0,0,0,0,0,0,0,Unsafe Speed,Failure to Yield Right-of-Way,,,,4110434,Sedan,Sedan,,,
2019-04-07,1:10,QUEENS,11419,40.69217,-73.822334,"(40.69217, -73.822334)",,,97-25     124 STREET                    ,1,0,0,0,0,0,1,0,Alcohol Involvement,Unspecified,,,,4112481,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,
2019-04-07,1:15,MANHATTAN,10036,40.754936,-73.98404,"(40.754936, -73.98404)",,,1100      AVENUE OF THE AMERICAS        ,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,4110208,Sedan,Taxi,,,
2019-04-07,1:25,,,,,,WILLIS AVE BRIDGE               ,,,1,0,0,0,0,0,1,0,Driver Inattention/Distraction,,,,,4110806,Sedan,,,,
2019-04-07,1:30,,,40.74091,-73.726654,"(40.74091, -73.726654)",CROSS ISLAND PARKWAY            ,,,1,0,0,0,0,0,1,0,Unspecified,,,,,4109960,Station Wagon/Sport Utility Vehicle,,,,
2019-04-07,1:35,,,40.8115,-73.93481,"(40.8115, -73.93481)",HARLEM RIVER DRIVE              ,,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,4110846,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,
2019-04-07,1:40,,,40.85618,-73.92872,"(40.85618, -73.92872)",SAINT NICHOLAS AVENUE           ,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4110438,Sedan,Taxi,,,
2019-04-07,1:45,,,,,,GOWANUS RAMP                    ,,,0,0,0,0,0,0,0,0,Unspecified,,,,,4110132,Station Wagon/Sport Utility Vehicle,,,,
2019-04-07,1:45,,,40.65487,-73.96191,"(40.65487, -73.96191)",OCEAN AVENUE                    ,,,0,0,0,0,0,0,0,0,Failure to Keep Right,Reaction to Uninvolved Vehicle,,,,4110922,Taxi,Sedan,,,
2019-04-07,1:45,,,40.70416,-74.01678,"(40.70416, -74.01678)",FDR DRIVE                       ,,,1,0,0,0,0,0,1,0,Unspecified,Unspecified,,,,4110170,Sedan,Sedan,,,
2019-04-07,1:55,BRONX,10455,40.818,-73.9132,"(40.818, -73.9132)",BROOK AVENUE                    ,EAST 153 STREET,,0,0,0,0,0,0,0,0,Backing Unsafely,Unspecified,,,,4110805,Station Wagon/Sport Utility Vehicle,Sedan,,,
2019-04-07,20:00,,,40.64664,-73.9246,"(40.64664, -73.9246)",KINGS HIGHWAY                   ,,,2,0,0,0,0,0,2,0,Unspecified,Unspecified,,,,4110569,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,
2019-04-07,20:04,QUEENS,11385,40.70818,-73.90384,"(40.70818, -73.90384)",,,65-23     FOREST AVENUE                 ,0,0,0,0,0,0,0,0,Backing Unsafely,Unspecified,,,,4110488,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,
2019-04-07,20:05,BROOKLYN,11215,40.677414,-73.98305,"(40.677414, -73.98305)",UNION STREET                    ,4 AVENUE,,1,0,0,0,1,0,0,0,Failure to Yield Right-of-Way,Driver Inattention/Distraction,,,,4110655,Station Wagon/Sport Utility Vehicle,Bike,,,
2019-04-07,20:10,BROOKLYN,11217,40.68444,-73.97772,"(40.68444, -73.97772)",,,139       FLATBUSH AVENUE               ,1,0,0,0,0,0,1,0,Lost Consciousness,Unspecified,,,,4110654,Sedan,Station Wagon/Sport Utility Vehicle,,,
2019-04-07,20:15,,,40.69993,-73.96188,"(40.69993, -73.96188)",BROOKLYN QUEENS EXPRESSWAY      ,,,2,0,0,0,0,0,2,0,Following Too Closely,Unspecified,,,,4111176,Sedan,Sedan,,,
2019-04-07,20:16,BROOKLYN,11236,40.642242,-73.910774,"(40.642242, -73.910774)",EAST 88 STREET                  ,FARRAGUT ROAD,,3,0,0,0,0,0,3,0,Driver Inattention/Distraction,Unspecified,,,,4110584,Sedan,Sedan,,,
2019-04-07,20:20,,,40.67834,-73.883316,"(40.67834, -73.883316)",ATLANTIC AVENUE                 ,LINWOOD STREET,,3,0,0,0,0,0,3,0,Reaction to Uninvolved Vehicle,Unspecified,,,,4110600,Station Wagon/Sport Utility Vehicle,Sedan,,,
2019-04-07,20:30,BROOKLYN,11226,40.652313,-73.95602,"(40.652313, -73.95602)",BEDFORD AVENUE                  ,LINDEN BOULEVARD,,0,0,0,0,0,0,0,0,Passing or Lane Usage Improper,Unspecified,,,,4110557,Sedan,Sedan,,,
2019-04-07,20:30,MANHATTAN,10036,40.75926,-73.99205,"(40.75926, -73.99205)",,,607       9 AVENUE                      ,0,0,0,0,0,0,0,0,Passing or Lane Usage Improper,Backing Unsafely,,,,4110670,Sedan,Sedan,,,
2019-04-07,20:30,,,40.709896,-73.83941,"(40.709896, -73.83941)",JACKIE ROBINSON PKWY            ,,,1,0,0,0,0,0,1,0,Fatigued/Drowsy,,,,,4110697,Station Wagon/Sport Utility Vehicle,,,,
2019-04-07,20:40,QUEENS,11427,40.72638,-73.747185,"(40.72638, -73.747185)",,,89-06     216 STREET                    ,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,Unspecified,,,4110696,Convertible,Sedan,Station Wagon/Sport Utility Vehicle,,
2019-04-07,20:40,,,40.781013,-73.801605,"(40.781013, -73.801605)",WILLETS POINT BOULEVARD         ,,,0,0,0,0,0,0,0,0,Other Vehicular,,,,,4110475,Sedan,,,,
2019-04-07,20:50,,,40.683437,-73.92917,"(40.683437, -73.92917)",MACON STREET                    ,,,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,4111034,Bike,Sedan,,,
2019-04-07,20:53,MANHATTAN,10012,40.724136,-73.992615,"(40.724136, -73.992615)",EAST HOUSTON STREET             ,BOWERY,,0,0,0,0,0,0,0,0,Turning Improperly,Unspecified,,,,4110562,Station Wagon/Sport Utility Vehicle,Sedan,,,
